crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3
polyphit_lawn_5.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_5.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_5.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_5.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_5.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_5.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_5.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_5.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_5.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_5.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_5.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_5.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_5.0yr,9,17,9,30,kill_only,hay,NA,NA
rye_grass_csil120,10,20,10,30,fertilizer,liq_man_it,aerial_liquid,40000
rye_grass_csil120,10,20,10,30,tillage,fallplow,NA,NA
rye_grass_csil120,10,20,10,30,tillage,furwdike,NA,NA
rye_grass_csil120,10,20,11,3,plant,ryeg,NA,NA
rye_grass_csil120,NA,NA,NA,NA,skip,NA,NA,NA
rye_grass_csil120,2,14,2,28,fertilizer,26_00_00,broadcast,150
rye_grass_csil120,5,10,5,15,harvest_only,ryeg,hay_cut_high,NA
rye_grass_csil120,5,16,5,20,kill_only,ryeg,NA,NA
rye_grass_csil120,5,21,5,25,fertilizer,liq_man_it,aerial_liquid,4800
rye_grass_csil120,5,26,5,30,tillage,fallplow,NA,NA
rye_grass_csil120,6,1,6,5,tillage,harrow,NA,NA
rye_grass_csil120,6,6,6,11,plant,csi2,NA,NA
rye_grass_csil120,6,12,6,15,tillage,rolpkrat,NA,NA
rye_grass_csil120,6,17,6,22,irrm,irrig,NA,NA
rye_grass_csil120,6,23,6,27,fertilizer,urea,broadcast,423
rye_grass_csil120,6,28,7,3,tillage,rodweedr,NA,NA
rye_grass_csil120,7,4,7,10,irrm,irrig,NA,NA
rye_grass_csil120,7,15,7,20,irrm,irrig,NA,NA
rye_grass_csil120,8,10,8,20,irrm,irrig,NA,NA
rye_grass_csil120,9,30,10,10,harvest_only,csi2,silage,NA
rye_grass_csil120,10,11,10,15,kill_only,csi2,NA,NA
rye_grass_csil120,10,16,10,19,tillage,rollhrrw ,NA,NA
rye_grass_soyb,10,20,10,30,fertilizer,liq_man_it,aerial_liquid,40000
rye_grass_soyb,10,20,10,30,tillage,fallplow,NA,NA
rye_grass_soyb,10,20,10,30,tillage,furwdike,NA,NA
rye_grass_soyb,10,20,11,3,plant,ryeg,NA,NA
rye_grass_soyb,NA,NA,NA,NA,skip,NA,NA,NA
rye_grass_soyb,2,14,2,28,fertilizer,26_00_00,broadcast,150
rye_grass_soyb,5,25,5,30,harvest_only,ryeg,hay_cut_high,NA
rye_grass_soyb,6,1,6,8,kill_only,ryeg,NA,NA
rye_grass_soyb,6,9,6,14,tillage,fallplow,NA,NA
rye_grass_soyb,6,15,6,20,tillage,harrow,NA,NA
rye_grass_soyb,6,21,6,25,plant,soy2,NA,NA
rye_grass_soyb,6,26,6,30,tillage,rolpkrat,NA,NA
rye_grass_soyb,7,1,7,5,irrm,irrig,NA,NA
rye_grass_soyb,7,6,7,10,fertilizer,00_46_00,broadcast,249
rye_grass_soyb,7,11,7,15,tillage,rodweedr,NA,NA
rye_grass_soyb,7,16,7,20,irrm,irrig,NA,NA
rye_grass_soyb,7,21,7,26,irrm,irrig,NA,NA
rye_grass_soyb,8,15,8,25,irrm,irrig,NA,NA
rye_grass_soyb,9,15,10,9,harvest_only,soy2,grain,NA
rye_grass_soyb,10,10,10,14,kill_only,soy2,NA,NA
rye_grass_soyb,10,15,10,18,tillage,rollhrrw ,NA,NA
soyb,NA,NA,NA,NA,skip,NA,NA,NA
soyb,3,26,4,9,tillage,fallplow,NA,NA
soyb,3,27,4,10,tillage,harrow,NA,NA
soyb,3,27,4,10,fertilizer,00_46_00,broadcast,249
soyb,3,30,4,14,plant,soy1,NA,NA
soyb,3,30,4,14,tillage,rolpkrat,NA,NA
soyb,4,30,5,14,tillage,rodweedr,NA,NA
soyb,6,16,6,25,irrm,irrig,NA,NA
soyb,7,1,7,8,irrm,irrig,NA,NA
soyb,7,16,7,22,irrm,irrig,NA,NA
soyb,8,1,8,10,irrm,irrig,NA,NA
soyb,8,13,8,22,irrm,irrig,NA,NA
soyb,9,16,9,29,harvest_only,soy1,grain,NA
soyb,9,16,9,29,kill_only,soy1,NA,NA
soyb,9,17,9,30,tillage,rollhrrw ,NA,NA
mustard_soyb,9,17,9,30,plant,mustard,NA,NA
mustard_soyb,NA,NA,NA,NA,skip,NA,NA,NA
mustard_soyb,3,25,4,8,harvest_only,mustard,grass_mulch,NA
mustard_soyb,3,25,4,8,kill_only,mustard,NA,NA
mustard_soyb,3,26,4,9,tillage,fallplow,NA,NA
mustard_soyb,3,26,4,9,tillage,harrow,NA,NA
mustard_soyb,3,30,4,14,plant,soy1,NA,NA
mustard_soyb,3,30,4,14,tillage,rolpkrat,NA,NA
mustard_soyb,4,30,5,14,fertilizer,00_46_00,broadcast,249
mustard_soyb,4,30,5,14,tillage,rodweedr,NA,NA
mustard_soyb,6,16,6,22,irrm,irrig,NA,NA
mustard_soyb,7,1,7,10,irrm,irrig,NA,NA
mustard_soyb,7,16,7,26,irrm,irrig,NA,NA
mustard_soyb,8,1,8,10,irrm,irrig,NA,NA
mustard_soyb,8,13,8,23,irrm,irrig,NA,NA
mustard_soyb,9,16,9,30,harvest_only,soy1,grain,NA
mustard_soyb,9,16,9,30,kill_only,soy1,NA,NA
mustard_soyb,9,16,9,30,tillage,rollhrrw ,NA,NA
wwheat,10,14,10,28,fertilizer,liq_man_it,aerial_liquid,4800
wwheat,10,14,10,28,tillage,furwdike,NA,NA
wwheat,10,15,10,29,plant,wwht,NA,NA
wwheat,11,4,11,22,fertilizer,26_00_00,broadcast,150
wwheat,11,4,11,22,fertilizer,00_46_00,broadcast,150
wwheat,NA,NA,NA,NA,skip,NA,NA,NA
wwheat,3,1,3,15,fertilizer,urea,broadcast,120
wwheat,5,25,6,30,harvest_only,wwht,silage,NA
wwheat,5,25,6,30,kill_only,wwht,NA,NA
wwheat_csil120,10,20,10,30,fertilizer,liq_man_it,aerial_liquid,4800
wwheat_csil120,10,20,10,30,tillage,furwdike,NA,NA
wwheat_csil120,10,20,11,3,plant,wwht,NA,NA
wwheat_csil120,11,4,11,22,fertilizer,26_00_00,broadcast,150
wwheat_csil120,11,4,11,22,fertilizer,00_46_00,broadcast,150
wwheat_csil120,NA,NA,NA,NA,skip,NA,NA,NA
wwheat_csil120,3,1,3,15,fertilizer,urea,broadcast,120
wwheat_csil120,5,24,5,26,harvest_only,wwht,silage,NA
wwheat_csil120,5,27,6,4,kill_only,wwht,NA,NA
wwheat_csil120,6,5,6,8,fertilizer,liq_man_it,aerial_liquid,4800
wwheat_csil120,6,9,6,14,tillage,fallplow,NA,NA
wwheat_csil120,6,15,6,20,tillage,harrow,NA,NA
wwheat_csil120,6,21,6,25,plant,csi2,NA,NA
wwheat_csil120,6,26,6,30,tillage,rolpkrat,NA,NA
wwheat_csil120,7,1,7,5,irrm,irrig,NA,NA
wwheat_csil120,7,6,7,10,fertilizer,urea,broadcast,423
wwheat_csil120,7,11,7,15,tillage,rodweedr,NA,NA
wwheat_csil120,7,16,7,20,irrm,irrig,NA,NA
wwheat_csil120,7,21,7,26,irrm,irrig,NA,NA
wwheat_csil120,8,1,8,10,irrm,irrig,NA,NA
wwheat_csil120,8,14,8,20,irrm,irrig,NA,NA
wwheat_csil120,8,29,8,30,irrm,irrig,NA,NA
wwheat_csil120,9,30,10,7,harvest_only,csi2,silage,NA
wwheat_csil120,10,8,10,13,kill_only,csi2,NA,NA
wwheat_csil120,10,14,10,17,tillage,rollhrrw ,NA,NA
wwheat_soyb,10,20,10,30,fertilizer,liq_man_it,aerial_liquid,4800
wwheat_soyb,10,20,10,30,tillage,furwdike,NA,NA
wwheat_soyb,10,20,11,3,plant,wwht,NA,NA
wwheat_soyb,11,4,11,22,fertilizer,26_00_00,broadcast,150
wwheat_soyb,11,4,11,22,fertilizer,00_46_00,broadcast,150
wwheat_soyb,NA,NA,NA,NA,skip,NA,NA,NA
wwheat_soyb,3,1,3,15,fertilizer,urea,broadcast,120
wwheat_soyb,5,25,5,29,harvest_only,wwht,silage,NA
wwheat_soyb,5,30,6,4,kill_only,wwht,NA,NA
wwheat_soyb,6,5,6,10,tillage,fallplow,NA,NA
wwheat_soyb,6,11,6,15,tillage,harrow,NA,NA
wwheat_soyb,6,16,6,26,plant,soy2,NA,NA
wwheat_soyb,6,27,6,30,irrm,irrig,NA,NA
wwheat_soyb,7,1,7,5,tillage,rolpkrat,NA,NA
wwheat_soyb,7,6,7,10,irrm,irrig,NA,NA
wwheat_soyb,7,11,7,16,fertilizer,00_46_00,broadcast,249
wwheat_soyb,7,17,7,24,irrm,irrig,NA,NA
wwheat_soyb,7,25,7,30,tillage,rodweedr,NA,NA
wwheat_soyb,8,1,8,6,irrm,irrig,NA,NA
wwheat_soyb,8,7,8,14,irrm,irrig,NA,NA
wwheat_soyb,8,15,8,30,irrm,irrig,NA,NA
wwheat_soyb,9,15,10,13,harvest_only,soy2,grain,NA
wwheat_soyb,9,15,10,13,kill_only,soy2,NA,NA
wwheat_soyb,9,15,10,13,tillage,rollhrrw ,NA,NA
